"collection_id","name","description","event","tier","series","winMethod","weightClass","athleteName","opponentName","editionSize","newMetadataIpfsHash","video","assetPreviewUri","additionalImages"
"0xa3bc0a0b44fcd34fcdadd0cc66f0f7428371f9ed2d31ded56ac3224f3fa35efa","KURT HOLOBAUGH | UFC 292","Showcasing his oportunistic Jiu-Jitsu, Kurt Holobaugh attacks and armbar as Austin Hubbard rolls to escape, Holobaugh catches a triangle, finishing the fight via submission and winning a UFC contract.","UFC 292","Common","2","Submission","Lightweight","Kurt Holobaugh","Austin Hubbard",3000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreigmprpotmddchmbmthlp5y3ts2twmmtqnxnybf4jiqmb5dr23siri","https://ufcstrike.mypinata.cloud/ipfs/QmWZjgV7mWzEMy9SeNhhrRMBjjbR2DzKiBwRLGkj6pS5X8","https://ufcstrike.mypinata.cloud/ipfs/QmPbWSTzPmfNWT4sXvibrEiyfup8dv9FDTU8pqJyA6fFDQ","{https://ufcstrike.mypinata.cloud/ipfs/QmRLUkAptYrYMte6Lcq8GZWmWC93YY4p44pgzFwehZGCMb,https://ufcstrike.mypinata.cloud/ipfs/QmPbWSTzPmfNWT4sXvibrEiyfup8dv9FDTU8pqJyA6fFDQ,https://ufcstrike.mypinata.cloud/ipfs/QmTywi9KhSeXoFgKZmS5DMDDD9tTXjGmxza7cMLxCnZdXY,https://ufcstrike.mypinata.cloud/ipfs/QmX1q6SbntjgzdKtjNtGEnzhqJrcRPPYGvgmRDaSPVqKYj,https://ufcstrike.mypinata.cloud/ipfs/QmSpA5f95r2BrE9rz8wTzVN2EmBp3Y8hj3sSgmMkFMRw5n}"
"0xe72aac7ff8f9d11ca6d55fce1cc84800e9c3b135775c018d66bc8d6069edaf81","ANTHONY JOHNSON | UFC 202","Anthony ""Rumble"" Johnson proves one shot is all it takes from the light heavyweight fighter to end an opponent's night, as an uppercut early in the first round knocks out Glover Teixeira at UFC 202.","UFC 202","Common","1","KO/TKO","Light Heavyweight","Anthony Johnson","Glover Teixeira",5000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiagyfyeyaf66bxhsw6r7iwluqd6t6xsc6732awpk5zezpqab4wssy","https://ufcstrike.mypinata.cloud/ipfs/QmPBKCpM5mGhAxWKxP2MtpfL3wp46cW4m3xyV74p571gof","https://ufcstrike.mypinata.cloud/ipfs/QmSnnwqCmp9xrTifu5q1ukeVLjzvACd8vouxhmJ3WCziUD","{https://ufcstrike.mypinata.cloud/ipfs/QmWZBSLmnR8akyhRNgjSquWXZQ8ap9NioeHasrPF2Dfadf,https://ufcstrike.mypinata.cloud/ipfs/QmSnnwqCmp9xrTifu5q1ukeVLjzvACd8vouxhmJ3WCziUD,https://ufcstrike.mypinata.cloud/ipfs/QmNcK7wnp6DwDHjav6GDcN3477nNyPiajhX2LoTbDXaoKF,https://ufcstrike.mypinata.cloud/ipfs/QmakeXgARut5U1UbpLHUCNGGYJpaNAag4ZEVH4jttGQv96,https://ufcstrike.mypinata.cloud/ipfs/QmVP5s8Xq4ph51GtysKkyBr8pVYzS1gYe9DDE2kYCkdkJN}"
"0x2686730615c7e2dd3a7c9c409e90bd98bba80bd2e6dc0f6ab37ad03f7b9dceba","BRANDON ROYVAL | UFC FIGHT NIGHT MAY 30, 2020","In his UFC debut, flyweight contender Brandon ""Raw Dog"" Royval survived some frantic grappling exchanges with UFC veteran Tim Elliot and eventually found the submission in round two. As Elliot tries to bridge out of mount, Royval floats on top position and snatches a head and arm choke on the way down, cutting through half guard with his knee and finishing the submission.","UFC Fight Night: Woodley vs Burns","Common","2","Submission","Flyweight","Brandon Royval","Tim Elliott",3000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreigm7yqqorii67jj5kxy37sgm5fsxtghd4mytngwvzvw7ckpilcqxe","https://ufcstrike.mypinata.cloud/ipfs/QmeHivWBhazKec3VYsDgUZAPBBAdbaJe8gNwe3Dw12sX6p","https://ufcstrike.mypinata.cloud/ipfs/QmQYpoaRGGX95K6Zo4kGaHvaoDSi6Nax7Djpgo5fE7cVG7","{https://ufcstrike.mypinata.cloud/ipfs/QmZ8WRVznWivCaEsKYmVwUwsXH5VLvGazhzBWrN32Z5Zci,https://ufcstrike.mypinata.cloud/ipfs/QmQYpoaRGGX95K6Zo4kGaHvaoDSi6Nax7Djpgo5fE7cVG7,https://ufcstrike.mypinata.cloud/ipfs/QmXuJ1SkmBvaC29wbQw8HShs4ZLhzh2hmWCSkK3TidicUb,https://ufcstrike.mypinata.cloud/ipfs/QmdaZbENdkhX6F4eaLt17FZG1NHZCnSqGnwEARPwKDTgJc,https://ufcstrike.mypinata.cloud/ipfs/QmSpA5f95r2BrE9rz8wTzVN2EmBp3Y8hj3sSgmMkFMRw5n}"
"0xb122a46b2e8b329e68dc72a427138cb2ec13a9cfea1047e0f5930ed84cb8fafd","STEPHEN ERCEG | UFC 289","In his UFC debut, Australian-born Steve ""Astro Boy"" Erceg stepped up on short notice to face top 15-ranked contender David Dvorak and passed that test with flying colors. Utilizing his footwork and speed, Erceg interrupts Dvorak's combinations with leg kicks and jabs, economically using his strikes to wear down Dvorak.","UFC 289","Common","2","Decision","Flyweight","Stephen Erceg","David Dvorak",3000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiemsszs3nyduf42aum7x5bl62hzqebiqamptmczc5d3wm4xz3gsii","https://ufcstrike.mypinata.cloud/ipfs/QmR37QEDP9ckaC3ZAUfLcicXn4CxkxKNQaVWxLCpF82f76","https://ufcstrike.mypinata.cloud/ipfs/QmRy9jJhjFqCFhMN84Ht9mxX5AxQP2Uhz3XUCVvC4ibnBn","{https://ufcstrike.mypinata.cloud/ipfs/QmPkUy2BfHCntvBqNTaNdgZUSqQs1RLt97DJMpvEbxys5D,https://ufcstrike.mypinata.cloud/ipfs/QmRy9jJhjFqCFhMN84Ht9mxX5AxQP2Uhz3XUCVvC4ibnBn,https://ufcstrike.mypinata.cloud/ipfs/QmZ6LE6KBGxP5B8DWTkJBVCwMK54eruxUTzkBgsTmyL55R,https://ufcstrike.mypinata.cloud/ipfs/QmV8XbNwrRnuXZh1nhuh6F3fHeNtMqfmEsNRSWZjeEtibn,https://ufcstrike.mypinata.cloud/ipfs/QmZ3xB1JVXhM6hJDqRsmeseNDEWzpHA9hzju2GckbtSmiv}"
"0x84dfa5db81529b33956dc427aa03d722c23ce88ea243680a2007681477f9dd92","JON JONES | UFC FIGHT NIGHT MAR 21, 2010","In his first-ever UFC main event, Jon ""Bones"" Jones dismantles Brandon Vera in the first round by landing some heavy elbows and punches from top position to secure the TKO win.","UFC Fight Night: Vera vs Jones","Rare","1","KO/TKO","Light Heavyweight","Jon Jones","Brandon Vera",950,"https://ufcstrike.mypinata.cloud/ipfs/bafkreidtqubelm66c4j2ulxwew7232phk5afm7qhlqy2eahizutvup53k4","https://ufcstrike.mypinata.cloud/ipfs/QmZTv4Szbk4Wd8hXKTvYEG8dGmNhw6oDhoc4TWvpHzps4g","https://ufcstrike.mypinata.cloud/ipfs/QmRN3G4zT3AmXs4YLo44kxocHMRdZmoqtPknjbLR2xUHTF","{https://ufcstrike.mypinata.cloud/ipfs/QmbCWvWeLeAZYbiY4UyHMtkBqeafeACVHGbA65Gh4q5cRR,https://ufcstrike.mypinata.cloud/ipfs/QmRN3G4zT3AmXs4YLo44kxocHMRdZmoqtPknjbLR2xUHTF,https://ufcstrike.mypinata.cloud/ipfs/QmY8Aq1yiN7oEqRvmTjFpBD3fADBsAy38jBLFAVSXPpUfV,https://ufcstrike.mypinata.cloud/ipfs/QmaU7muQtgA8hxaG9ZYG7ujHTNbeN6pPmPBjUUM953dDdD,https://ufcstrike.mypinata.cloud/ipfs/QmYrShfSr76iz2jhBpUEHBFpzjDzH3e84uKnoGaAoM8j6E}"
"0xd36c8b5826fbbdd9ac3bf65c435f2bc322f5732eb12e3318a5f0157536778ac6","SEAN O'MALLEY | UFC 292","UFC superstar ""Sugar"" Sean O'Malley dethroned one of the best bantamweights ever to do it, Aljamain ""Funk Master"" Sterling, at UFC 292, landing a perfectly placed step back right hand in round 2 to floor the former champion, following up with punches on the ground to finish the fight.","UFC 292","Champion","2","KO/TKO","Bantamweight","Sean O'Malley","Aljamain Sterling",75,"https://ufcstrike.mypinata.cloud/ipfs/bafkreid5525jass62z74mmhxmddbn7lyhww2cn5xuo275ixc4adfpqunca","https://ufcstrike.mypinata.cloud/ipfs/QmamsZ1svYY2oNYyxmYN8EBC2QWpKxiWaH6DLdZZoBp2Ne","https://ufcstrike.mypinata.cloud/ipfs/QmXh21KhM6EP1Wcdnzzmfge31qjx2um1hmorGre2pZHtno","{https://ufcstrike.mypinata.cloud/ipfs/QmRtEHAkSGZHVR3n5q8XkFjzsBXuRZ1rjHPg8ueo8jGixt,https://ufcstrike.mypinata.cloud/ipfs/QmXh21KhM6EP1Wcdnzzmfge31qjx2um1hmorGre2pZHtno,https://ufcstrike.mypinata.cloud/ipfs/QmQXxmcC6KfwtMDopLd55QguRcjxfJHPjFzAqutqMcF9cd,https://ufcstrike.mypinata.cloud/ipfs/QmQ8DJ1pcLfyLZUcWkRpKZa2gzVBQJmdjiAFjg6vgrvj3j,https://ufcstrike.mypinata.cloud/ipfs/QmcXQtaECkdUNDinqbjehDxbNsfsX2Q3j7BkhFk1cC4eVi}"
"0xc32b5c69e29221609ef630c406af105a5421df83bd35d4e6e4e23081e18130fc","JAMAHAL HILL | UFC 283","Just one month after a draw in the UFC 282 light heavyweight title match, Jamahal Hill and Glover Teixeira's main event at UFC 283 was elevated to a championship opportunity and Jamahal Hill capitalized in a big way. After stuffing a majority of Teixeira's takedown attempts in the first two rounds, Hill found his range and began picking Teixeira apart, utilizing his straight right hand and left high kick to rock Teixeira several times en route to a unanimous decision victory.","UFC 283","Champion","2","Decision","Light Heavyweight","Jamahal Hill","Glover Teixeira",75,"https://ufcstrike.mypinata.cloud/ipfs/bafkreic6fb7lftrjp4ckajoxaycrkk5yvuuct73y5clymoz2hynaybwyoa","https://ufcstrike.mypinata.cloud/ipfs/QmY9FGgb9qGZ7wpUMkABdt5KvXCiwtk3Kb5wWfVeSgT89x","https://ufcstrike.mypinata.cloud/ipfs/QmTW9hoPDYZQDDgeVjVGpFmcBE7JVPWPUMj7nSBnisMhA7","{https://ufcstrike.mypinata.cloud/ipfs/QmbLCVXVQoVZsUwMXBqrSBfFSAE6wcfq7iQzs8Y1ALVRCH,https://ufcstrike.mypinata.cloud/ipfs/QmTW9hoPDYZQDDgeVjVGpFmcBE7JVPWPUMj7nSBnisMhA7,https://ufcstrike.mypinata.cloud/ipfs/QmRqJNa61YoxL6AmW3rne4bptDLLrh8gu56CkKpcx83CB6,https://ufcstrike.mypinata.cloud/ipfs/QmR2qD7r5n6iDSo31ZD4Gatshtrav6RdC2fJPHZfaiz31L,https://ufcstrike.mypinata.cloud/ipfs/QmbrSboXfMcNZfrj7C5C6UhMqtiyFy6pRpkHKjw4Edwcz2}"
"0x4a6d001eaca82ac026115a4e049a4ac59bff0558ffdc022d874e8d2dcdd34381","JIRI PROCHAZKA | UFC 300","After losing the light heavyweight title and tasting his first defeat in the Octagon in his last appearance, Jiri Prochazka aimed to get back on track for UFC gold in his matchup against Aleksander Rakic at UFC 300. After enduring several heavy leg kicks in the first round, Prochazka landed a vicious right hand midway through the second, following it up with an onslaught of strikes and relentless pressure to earn the TKO victory.","UFC 300","Epic","2","KO/TKO","Light Heavyweight","Jiri Prochazka","Aleksander Rakic",300,"https://ufcstrike.mypinata.cloud/ipfs/bafkreid6b4chxisqgf5gdxh3wepav3kla26hqlvdmljtqirateuwqz6nne","https://ufcstrike.mypinata.cloud/ipfs/QmQSDvkFT9fx7uZZbTTcF7h4bWkxSL5Dg4WHp4sqx4CFbn","https://ufcstrike.mypinata.cloud/ipfs/QmfZ7KFBf55hAExJAXhtE3GepaJsJozgbg9nt2n5LzHUA5","{https://ufcstrike.mypinata.cloud/ipfs/QmbgM6Eov7eyAu9VsJNb8qW9Yd8bbtowdMM2VwWtp462gy,https://ufcstrike.mypinata.cloud/ipfs/QmfZ7KFBf55hAExJAXhtE3GepaJsJozgbg9nt2n5LzHUA5,https://ufcstrike.mypinata.cloud/ipfs/QmaEw3fdhuzDyUxkhhvkfVuUjB8LFnfNdgc3qQJmyKCysw,https://ufcstrike.mypinata.cloud/ipfs/QmNxbV3kf8zRNv2jvfuRvtWxoS5VQDZEL66gDvGhSUaMcn,https://ufcstrike.mypinata.cloud/ipfs/QmWhs8RfeTHbaGeAqnx2gxpsf3ETUyhYegirBT34SbjjSJ}"
"0x51d823131a0673765452c49431f7ae1ccdaf69c481c7fbf88a78f0ab70f8f21b","JIM MILLER | UFC 200","UFC veteran Jim ""A-10"" Miller faced Japanese legend Takanori Gomi at UFC 200 in a lightweight clash. Less than a minute into the fight, Miller caught Gomi's kick, taking the fight to the canvas and immediately threatening with submissions. As Gomi scrambled to regain his footing, Miller unleashed a barrage of vicious ground and pound, forcing the referee to stop the fight midway through the first round.","UFC 200","Epic","2","KO/TKO","Lightweight","Jim Miller","Takanori Gomi",248,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiaswhaz7r66hjyapittrk75jyfeqsdoguubnmphg5hrioqrouqnce","https://ufcstrike.mypinata.cloud/ipfs/QmaDfdYUvd7aBzMLGBdJE9YVyDj8oe28G9D75rRrTFN5QQ","https://ufcstrike.mypinata.cloud/ipfs/QmcKoR3LL2RU4QSE44hWToKpuFeanSpzX4Vwq3tbsoxnoH","{https://ufcstrike.mypinata.cloud/ipfs/Qmc77tW9HEY4tutvoqx9UEsqtNmtARzSN1C29QYrBYBV3e,https://ufcstrike.mypinata.cloud/ipfs/QmcKoR3LL2RU4QSE44hWToKpuFeanSpzX4Vwq3tbsoxnoH,https://ufcstrike.mypinata.cloud/ipfs/QmRR5f88kgKc9GYefzs9x5X9sJbZMUmL5aLveW8P5S3SgK,https://ufcstrike.mypinata.cloud/ipfs/QmTj26i5U3qPneHeZHN322gqNQcZcaMV3JTUMPHYGhwdf4,https://ufcstrike.mypinata.cloud/ipfs/QmUe3msREujySwPAawCvPS8x4yoeQys6jZBBkP9n1DmKDA}"
"0xca92501aa9c74a81644a05df97b2d6609c80e66ffe6fe684599b1c1a4631fb01","ALEXA GRASSO | UFC FIGHT NIGHT MAR 26, 2022","Alexa Grasso needs less than one round to finish Joanne Wood, landing a takedown and sinking in the rear-naked choke to win via submission.","UFC Fight Night: Blaydes vs Daukaus","Rare","1","Submission","Flyweight","Alexa Grasso","Joanne Wood",950,"https://ufcstrike.mypinata.cloud/ipfs/bafkreic52oe2yio6ydsi2tetaqu24rzih5smehz4fpkvipxxu6kxcqqtle","https://ufcstrike.mypinata.cloud/ipfs/QmWizcHJj3Mr6Vt4PVxva8EiDLKu2Y1jGV8hQ7WxvWLbK4","https://ufcstrike.mypinata.cloud/ipfs/QmRK2aYFF7ArjbBF1busUSiqN6VfhLT4XsGDphSBg6EctG","{https://ufcstrike.mypinata.cloud/ipfs/QmXec5mM6KE8rCyzn7w9d2oZqRa2d5ZvBJmQoGzbqqmGMf,https://ufcstrike.mypinata.cloud/ipfs/QmRK2aYFF7ArjbBF1busUSiqN6VfhLT4XsGDphSBg6EctG,https://ufcstrike.mypinata.cloud/ipfs/QmWmrmXfEU1NK5vxvwDTA3daZ3pnwwePFoXvCLckeiAebQ,https://ufcstrike.mypinata.cloud/ipfs/QmYm9CDBrPqSjFefQTJ54LNhnonyL7yJHic6KXwy54DXWF,https://ufcstrike.mypinata.cloud/ipfs/QmSmAnXLJyoGR2Qkuj2Rpy3KQijGh4ABYBkqUoeJsSH1bs}"
"0x0e1e3b2ece5f42742e2a3af7b9db40bc638142a882d30a6fb46a301eab4f152a","ARNOLD ALLEN | UFC FIGHT NIGHT MAY 27, 2018","Weathering an early storm, Arnold ""Almighty"" Allen keeps his composure while being controlled against the fence, digging underhooks to attack the neck of Mads Burnell, finishing a modified guillotine choke.","UFC Fight Night: Thompson vs Till","Common","2","Submission","Featherweight","Arnold Allen","Mads Burnell",3000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreihp72mwjafpk5wv2nzg56b4atoxggq2p64kbi4hhhxwyvtla5ueja","https://ufcstrike.mypinata.cloud/ipfs/Qmf9VcYR11YSiwhepz39Rkcgn3aYhrUAQYBGxr7i8tS8mA","https://ufcstrike.mypinata.cloud/ipfs/QmQPECU9F1da7Qg8F1KuHhDvsXHAABXjNXeosnj3Euf9oV","{https://ufcstrike.mypinata.cloud/ipfs/QmV8B9VSek8UA18tyJzwV1gc32w4UZFQ5EHiP5HPHSiuJV,https://ufcstrike.mypinata.cloud/ipfs/QmQPECU9F1da7Qg8F1KuHhDvsXHAABXjNXeosnj3Euf9oV,https://ufcstrike.mypinata.cloud/ipfs/Qmens695yeyDgpu9yFF1nnP35XqDq7TaqmzXobdfNF6PQe,https://ufcstrike.mypinata.cloud/ipfs/QmUwcA4BfE9zeEhMPCT7gHwwdzPkikmzWRy2KsdpWv6oH3,https://ufcstrike.mypinata.cloud/ipfs/QmQSHy7yPF7C9oXFAGsxjFsXi2E9UDX27jTAbHaptbLSD5}"
"0x2061a89e4a868476bab546102da56bebc6774793b2341e50b740c9347b42b6af","ROBERT WHITTAKER | UFC FIGHT NIGHT NOV 26, 2016","Robert ""The Reaper"" Whittaker defends several of Derek Brunson's takedown attempts and catches him with a headkick into a left hook, eventually finding a TKO finish against the fence. This main event win among his countrymen in Melbourne, Australia primed the young contender for a title eliminator match against Ronaldo ""Jacare"" Souza.","UFC Fight Night: Whittaker vs Brunson","Rare","1","KO/TKO","Middleweight","Robert Whittaker","Derek Brunson",800,"https://ufcstrike.mypinata.cloud/ipfs/bafkreif3vvoandhhka3qtaf4p26zc22b7nypo5oynmcwra2hlikuc4kwoa","https://ufcstrike.mypinata.cloud/ipfs/Qmdin54JgcykbQLY5AEG9WRWueKRQ66a8FteWsM9Kx6v2Z","https://ufcstrike.mypinata.cloud/ipfs/QmXUGQWVZkrYMbHX1btNRVDANhjdyh5e5FtCD5nij7kjZf","{https://ufcstrike.mypinata.cloud/ipfs/QmZ3hMA1oYuSwS7KCPUhNxuU2QxcJVMVVp8KheYPkMpDTx,https://ufcstrike.mypinata.cloud/ipfs/QmXUGQWVZkrYMbHX1btNRVDANhjdyh5e5FtCD5nij7kjZf,https://ufcstrike.mypinata.cloud/ipfs/Qmb7rHgfEcBgX1sDKzt7c3txwRhaDLJWRawjWusUSXW2wR,https://ufcstrike.mypinata.cloud/ipfs/QmWB9TafB1iH5FkcX7euHijj8hdk4unPsrqFnV4qMWZE4D,https://ufcstrike.mypinata.cloud/ipfs/QmX1J2sbRYmQx1w6PK9PuGGXeJkwzVJCyrPEnEgXeF8S5v}"
"0xc94b36648a4b5ea94a6968f3c0c8ca7dd1392a5794d4e3eaa89a6bff29b96612","JORGE MASVIDAL | UFC FIGHT NIGHT JAN 28, 2017","After dropping Donald ""Cowboy"" Cerrone at the end of the first round, Jorge ""Gamebred"" Masvidal picks up right where he left off, sending his opponent to the fence with a big overhand right. He follows up with punishing hooks to the body as Cerrone shells up, earning a TKO stoppage in R2.","UFC Fight Night: Volkov vs Aspinall","Fandom","1","KO/TKO","Welterweight","Jorge Masvidal","Lando Vannata",312,"https://ufcstrike.mypinata.cloud/ipfs/bafkreigk2zia6ctnyy53nksmmouyrd6i2erlsv4v63ytqm7vznbw3ldnmy","https://ufcstrike.mypinata.cloud/ipfs/QmS7KZ9jtF5HJdgA3tZ7hSZDBgodyHxn3MhzmqXD7sbtNE","https://ufcstrike.mypinata.cloud/ipfs/QmUBSQHUVTbuaxhgvcqcRx6i3SWAkXJcKqifPgfDfhging","{https://ufcstrike.mypinata.cloud/ipfs/QmcgVeAuMYXR2N14BPt7RjTmfZQq3y4vYsmkHPb11NQooz,https://ufcstrike.mypinata.cloud/ipfs/QmUBSQHUVTbuaxhgvcqcRx6i3SWAkXJcKqifPgfDfhging,https://ufcstrike.mypinata.cloud/ipfs/QmSX2cVeVwdqqU8ezFddkwMDJ6twVMrbEGRKXqX6YvUzqh,https://ufcstrike.mypinata.cloud/ipfs/QmSGMkwB2mTDKsE74naf8zSUU73Yd9NPf3XKr9qQvZ1h6E,https://ufcstrike.mypinata.cloud/ipfs/QmXcsnFpiE21K8UZuMoUJ6RRKUJG6cggXAuq6a12uzT5Rx}"
"0x4647a1f29e87021858c98c2957cfb281700cf2dd0d8802a10fcfda6926b5a38b","TATSURO TAIRA | UFC FIGHT NIGHT FEB 4, 2023","Undefeated flyweight prospect Tatsuro Taira showed world-class finishing instincts in his bout with Jesus Aguilar. Grappling early in the fight, Taira transitions to s-mount on Aguilar, rolling through to lock in the triangle from his back and as Aguilar postures up to defend, Taira extends the arm and forces Aguilar's head to the floor, finishing the fight via belly-down armbar.","UFC Fight Night: Lewis vs Spivac","Common","2","Submission","Flyweight","Tatsuro Taira","Jesus Aguilar",3000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreicunaftmmaayhqsndhcxmfdi5xjdmfjie5u4rbrgqwrgx4nj3mtqq","https://ufcstrike.mypinata.cloud/ipfs/QmWEXbSwfi1GwxCBgFe5DpDDd4HYaXcDpkc3GgQ5Bxuo83","https://ufcstrike.mypinata.cloud/ipfs/QmPqJwgrLjYcAKExauWHmbEPk2HQYzYURpp7EZercMu3GC","{https://ufcstrike.mypinata.cloud/ipfs/QmbWSk9JBDqzFQQ3jLR7EFbbwVCihsQKzF4ZCDpZa1kS4V,https://ufcstrike.mypinata.cloud/ipfs/QmPqJwgrLjYcAKExauWHmbEPk2HQYzYURpp7EZercMu3GC,https://ufcstrike.mypinata.cloud/ipfs/QmVftyHQAogxyt8LpGS2NnYGe8xbd7274N7VbpMcNpUm4x,https://ufcstrike.mypinata.cloud/ipfs/QmV9MaYAJdURVfSVa6LYN4W3fZ28sgoih6fDg8eQYWpHR8,https://ufcstrike.mypinata.cloud/ipfs/QmR5jNikBvtH98x9zFSR1W6FJRWeEsnu4RSxUesJFvJKKT}"
"0x532b16b374d72c118f0ea5a01f7a13b4f40d502be74baf0b95a469478b049199","ALESSANDRO COSTA | UFC FIGHT NIGHT JUNE 17, 2023","Nullifying every attack from the tricky guard of Jimmy Flick, Alessandro ""Nono"" Costa keep his hips heavy and lands big elbows to the head, finishing the fight in round two.","UFC Fight Night: Vettori vs Cannonier","Common","2","KO/TKO","Flyweight","Alessandro Costa","Jimmy Flick",3000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiegbbtofmned4fma7tdl4srqy2663x274w5u4gc34tsyhxa5rwoui","https://ufcstrike.mypinata.cloud/ipfs/QmfQBRgrqUdEYt1MXpbL4wErNjGHtPoEoUtSJsMKTGvZvA","https://ufcstrike.mypinata.cloud/ipfs/Qme4qkb6wXLNrKiQ9LfSNLbbB5vuX4Jy9nKn5vsvQewv6j","{https://ufcstrike.mypinata.cloud/ipfs/QmfDugcCWNAPDdbtwiPTg1Y5iexSayJLMQik4DmnAsLDLX,https://ufcstrike.mypinata.cloud/ipfs/Qme4qkb6wXLNrKiQ9LfSNLbbB5vuX4Jy9nKn5vsvQewv6j,https://ufcstrike.mypinata.cloud/ipfs/QmNwUxpYcUfrXhQrYeqmznWx24KP28BgNHYaLFULY28CPw,https://ufcstrike.mypinata.cloud/ipfs/QmWPowcL34G1q98RX62UCGgdrMGVyhP8mQcF3tt6HFgqBD,https://ufcstrike.mypinata.cloud/ipfs/QmUCaiqrA4R8EdJ1Khbe49qHpRmRDA11TVEiMU8CtQ6Y7J}"
"0xfc9258479e01c4385deb229e058caa008494b08ec1638bb4e39433eb012032fe","MOICANO WANTS MONEY","After submitting Brad Riddell at UFC 281, Renato Carneiro unleashed one of the strangest, yet electrifying post-fight interviews the Octagon has ever seen. In one breath urging the crowd to put some respect on his name, and in the other leaving them in stitches with classic one-liners, Renato finishes his rant with the now infamous phrase ""Moicano Wants Money!"" to an erupting crowd.","","","Hype","","","Renato Moicano","Brad Riddell",450,"https://ufcstrike.mypinata.cloud/ipfs/bafkreih45pwstdkoumaanuwi532flytp64qxbfj5aeqxzicszqya7dxut4","https://ufcstrike.mypinata.cloud/ipfs/QmXtFGAjizGDXFnrJEEbM7avACrHeDq88PF77xwXq35oZP","https://ufcstrike.mypinata.cloud/ipfs/QmRC1ANUtbtm2FoKfzsB59SadBqcF1Wp6ksrTJcMZfLTi6","{}"
"0xf523ef575210ce8bb433256453d3bba3419bb93ac1873fb5012af85d8ab66ace","MATT SCHNELL | UFC FIGHT NIGHT JULY 16, 2022","In one of the craziest rounds you will ever see, Matt ""Danger"" Schnell gets rocked by Mudaerji Su several times in round two at UFC Fight Night Ortega vs Rodriguez. Keeping his composure, Schnell works his way into a takedown and locks in a triangle as Mudaerji Su reverses to top position, finishing a comeback performance for the ages.","UFC Fight Night: Ortega vs Rodriguez","Epic","2","Submission","Flyweight","Matt Schnell","Mudaerji Su",300,"https://ufcstrike.mypinata.cloud/ipfs/bafkreidrh3vwspqsulqbv3bnmr3maltheyhxle4c53sdqotskutsdvqnlq","https://ufcstrike.mypinata.cloud/ipfs/QmQPubgPxEZVM7TA7EomDaFGhmLrimpRAu5j3FaUqGgkv7","https://ufcstrike.mypinata.cloud/ipfs/QmXgPReuWKnYxTMo7woYm3QvPvp8k8iihMTyQERghZaQsY","{https://ufcstrike.mypinata.cloud/ipfs/QmQwpg7bgnEFsjdBwoetioSJSaBB8zZHFFUmqCxEwfn3Yv,https://ufcstrike.mypinata.cloud/ipfs/QmXgPReuWKnYxTMo7woYm3QvPvp8k8iihMTyQERghZaQsY,https://ufcstrike.mypinata.cloud/ipfs/QmPynjWiidiQ1wuc1j8giMoVpVtGi517dMfZxF4GYMPjQx,https://ufcstrike.mypinata.cloud/ipfs/QmPrf7a7scbySDtX73sGszGf6Gz72mSRWWjZ9fiVt5HceL,https://ufcstrike.mypinata.cloud/ipfs/QmRDX53gL8RRErSWgMTJX8oxTp4k1m2b2a5zmvfASyk67f}"
"0x41983a85f6a54db03fe09ef43b4efedd2da151758c96f134a8ffb551353bee2a","STEPHEN THOMPSON | UFC FIGHT NIGHT FEB 7, 2016","On his way up the rankings, Stephen ""Wonderboy"" Thompson defeated a prime Johnny Hendricks with one of the most stunning TKO finishes you will ever see. Countering the combinations of Hendricks early in the first, ""Wonderboy"" delivers a massive spinning back kick to the body, knocking Hendricks against the fence before finishing the fight with a flurry of punches.","UFC Fight Night: Hendricks vs Thompson","Epic","2","KO/TKO","Welterweight","Stephen Thompson","Johny Hendricks",300,"https://ufcstrike.mypinata.cloud/ipfs/bafkreia6fg6nzksjmlca2vrg6unv326s2eahfxshn5o4fnqsggqey7sjxa","https://ufcstrike.mypinata.cloud/ipfs/QmUzn2LpwgJd5axC8mPBYdRSMa3prgmdHce3b1JpXnc4AZ","https://ufcstrike.mypinata.cloud/ipfs/QmTxpaR926YYqFBVYbi3gev5R6waSg5n33YCYxCMcgj12Q","{https://ufcstrike.mypinata.cloud/ipfs/QmQ4b8wcqYG9e4ukPSF5Qu9g4XGKQuLRM1Psc5n8kRfecE,https://ufcstrike.mypinata.cloud/ipfs/QmTxpaR926YYqFBVYbi3gev5R6waSg5n33YCYxCMcgj12Q,https://ufcstrike.mypinata.cloud/ipfs/QmcVdHgjrWnonAvrTV24cPx55DWu9VJ1dppaKTU9Rz4e6B,https://ufcstrike.mypinata.cloud/ipfs/QmSH1APxc48mtEQ6m8S3Q6ugSmKUdUTW7XgdmzkkbFX3tB,https://ufcstrike.mypinata.cloud/ipfs/QmVb858vgt1bFknHjKaVXVPfB5qaWyUYknsWKosfcAEhvm}"
